,Season,Wteam,Lteam,win_seed,loss_seed,seed_diff,diff_WinLossPct,diff_AvgPts,diff_PtDiff,diff_AvgRebounds,diff_AvgAssists,diff_AvgTurnovers,diff_AvgFouls,diff_FGPct,diff_FTPct,diff_ThPct,diff_AvgStealsPlusBlocks,diff_AvgPtsAgainst,diff_OppFGPct,diff_OppThPct,Result
633,2012,1277,1387,1,9,-8,-0.020000000000000018,-3,-80,-3,-1,-2,-1,-0.02999999999999997,0.010000000000000009,0.0,-1,-2,0.02999999999999997,0.030000000000000027,0
634,2012,1301,1361,11,6,5,0.12,-3,0,-1,-3,0,-1,-0.010000000000000009,-0.010000000000000009,-0.019999999999999962,-3,-4,-0.010000000000000009,0.0,0
635,2012,1301,1207,11,3,8,0.07999999999999996,-5,98,-1,-2,0,0,0.0,-0.010000000000000009,-0.019999999999999962,1,-9,-0.02999999999999997,-0.07,0
636,2012,1313,1281,15,2,13,0.13,11,405,-5,4,-4,-5,0.04999999999999999,0.10999999999999999,0.09000000000000002,0,-1,0.030000000000000027,0.06,0
637,2012,1314,1436,1,16,-15,-0.16999999999999993,-14,-285,-9,-4,1,3,-0.020000000000000018,0.05999999999999994,0.009999999999999953,-4,-6,0.019999999999999962,0.0,0
638,2012,1314,1166,1,8,-7,0.0,-1,-168,-9,0,1,3,0.04999999999999999,0.04999999999999993,0.07999999999999996,-5,3,0.04999999999999999,0.03999999999999998,0
639,2012,1314,1325,1,13,-12,-0.05999999999999994,-11,-265,-9,-5,2,5,-0.030000000000000027,0.0,-0.010000000000000009,0,-4,0.02999999999999997,-0.020000000000000018,0
640,2012,1325,1276,13,4,9,-0.07000000000000006,-4,-105,-5,0,-3,-4,0.030000000000000027,0.039999999999999925,0.019999999999999962,-5,0,0.010000000000000009,0.04999999999999999,0
641,2012,1325,1378,13,12,1,-0.20000000000000007,-12,-201,-3,-1,0,-4,0.0,0.029999999999999916,-0.020000000000000018,-3,-5,-0.02999999999999997,0.010000000000000009,0
642,2012,1345,1388,10,7,3,0.18999999999999995,1,124,0,2,3,-2,0.02999999999999997,0.07999999999999996,-0.03999999999999998,0,-4,-0.020000000000000018,0.010000000000000009,0
643,2012,1387,1272,9,8,1,-0.010000000000000009,6,50,0,0,1,3,0.03999999999999998,0.010000000000000009,0.0,3,6,-0.02999999999999997,-0.010000000000000009,0
644,2012,1462,1323,10,7,3,0.030000000000000027,-4,54,-1,1,-2,-5,-0.020000000000000018,0.020000000000000018,-0.019999999999999962,-1,-6,0.009999999999999953,0.0,0
645,2012,1462,1250,10,15,-5,0.14,5,217,-1,0,-1,-1,0.0,0.08000000000000007,0.0,1,-2,0.019999999999999962,0.020000000000000018,0
646,2013,1299,1251,16,16,0,-0.15000000000000002,6,-116,0,1,-2,-1,0.019999999999999962,0.06999999999999995,0.07,-3,9,0.03999999999999998,-0.020000000000000018,0
647,2013,1388,1292,11,11,0,0.039999999999999925,-3,74,0,0,2,3,-0.009999999999999953,-0.040000000000000036,0.010000000000000009,1,-6,-0.02999999999999997,-0.07,0
648,2013,1241,1254,16,16,0,0.020000000000000018,14,73,3,4,3,0,0.06,-0.010000000000000009,0.06,-2,12,0.03999999999999998,0.020000000000000018,0
649,2013,1247,1129,13,13,0,-0.039999999999999925,-1,-60,0,-2,1,4,0.0,0.010000000000000009,0.020000000000000018,-3,1,-0.020000000000000018,0.040000000000000036,0
650,2013,1247,1243,13,4,9,0.09000000000000008,-4,46,2,2,0,3,-0.020000000000000018,-0.050000000000000044,-0.010000000000000009,-1,-4,-0.030000000000000027,0.030000000000000027,0
651,2013,1247,1279,13,12,1,0.06000000000000005,5,167,5,-2,0,1,-0.010000000000000009,-0.05999999999999994,-0.03999999999999998,2,2,-0.050000000000000044,0.010000000000000009,0
652,2013,1112,1125,6,11,-5,0.020000000000000018,3,61,-3,2,0,2,0.03999999999999998,-0.010000000000000009,0.020000000000000018,2,1,-0.010000000000000009,-0.02999999999999997,0
653,2013,1112,1217,6,14,-8,-0.10999999999999999,-5,-180,-7,0,0,-1,0.02999999999999997,-0.030000000000000027,0.040000000000000036,1,1,0.020000000000000018,-0.02999999999999997,0
654,2013,1139,1137,6,11,-5,0.07999999999999996,-1,144,-1,1,-4,-4,0.010000000000000009,0.06000000000000005,0.019999999999999962,0,-6,-0.03999999999999998,-0.020000000000000018,0
655,2013,1143,1424,12,5,7,0.07999999999999996,4,150,3,2,2,0,-0.010000000000000009,-0.020000000000000018,0.030000000000000027,3,-1,-0.010000000000000009,-0.030000000000000027,0
656,2013,1161,1281,8,9,-1,-0.040000000000000036,4,62,2,1,3,-1,0.020000000000000018,0.030000000000000027,0.010000000000000009,4,3,-0.019999999999999962,-0.010000000000000009,0
657,2013,1211,1380,1,16,-15,-0.25,-10,-317,-1,-4,0,2,-0.07,-0.020000000000000018,0.0,1,-1,-0.010000000000000009,-0.020000000000000018,0
658,2013,1217,1307,14,3,11,0.17999999999999994,-1,112,6,1,-2,0,-0.06,0.0,-0.050000000000000044,-1,-4,-0.04999999999999999,0.010000000000000009,0
659,2013,1257,1299,1,16,-15,-0.31999999999999995,-12,-523,-1,-5,3,2,-0.04999999999999999,-0.04999999999999993,-0.030000000000000027,-3,4,-0.010000000000000009,0.010000000000000009,0
660,2013,1257,1161,1,8,-7,-0.10999999999999999,-1,-260,1,-3,-2,0,-0.010000000000000009,0.0,0.0,-8,6,0.02999999999999997,0.030000000000000027,0
661,2013,1257,1332,1,12,-11,-0.08999999999999997,-2,-254,0,-2,2,0,0.0,0.0,-0.010000000000000009,-2,6,0.019999999999999962,0.030000000000000027,0
662,2013,1257,1181,1,2,-1,-0.010000000000000009,5,-118,-3,-1,-2,0,0.02999999999999997,0.020000000000000018,0.07999999999999996,-4,8,0.02999999999999997,-0.020000000000000018,0
663,2013,1257,1455,1,9,-8,-0.08999999999999997,-4,-233,0,-2,0,0,-0.010000000000000009,-0.020000000000000018,0.010000000000000009,-3,3,0.010000000000000009,0.020000000000000018,0
664,2013,1257,1276,1,4,-3,-0.06999999999999995,1,-164,-3,-1,-3,-4,0.02999999999999997,0.0,0.04999999999999999,-6,5,0.02999999999999997,0.020000000000000018,0
665,2013,1266,1172,3,14,-11,0.040000000000000036,4,161,0,-1,-2,1,-0.009999999999999953,0.08000000000000007,0.07,-2,0,0.0,0.0,0
666,2013,1266,1139,3,6,-3,0.020000000000000018,-1,-32,1,-2,0,2,-0.019999999999999962,-0.030000000000000027,0.040000000000000036,-3,1,0.010000000000000009,0.010000000000000009,0
667,2013,1266,1274,3,2,1,0.07999999999999996,0,111,1,-3,-3,-2,-0.009999999999999953,-0.039999999999999925,0.06,0,-2,-0.009999999999999953,0.010000000000000009,0
668,2013,1272,1388,6,11,-5,-0.06999999999999995,-1,6,-1,-3,-3,-1,-0.010000000000000009,0.05999999999999994,-0.010000000000000009,-6,-2,0.019999999999999962,0.02999999999999997,0
669,2013,1276,1355,4,13,-9,-0.07000000000000006,-2,-171,-1,-1,1,1,-0.019999999999999962,0.06000000000000005,0.010000000000000009,-1,4,0.030000000000000027,0.02999999999999997,0
670,2013,1276,1433,4,5,-1,-0.020000000000000018,3,60,0,0,2,6,-0.02999999999999997,-0.010000000000000009,-0.030000000000000027,6,2,0.020000000000000018,0.010000000000000009,0
671,2013,1276,1242,4,1,3,0.06999999999999995,1,107,4,1,4,3,0.0,0.020000000000000018,-0.010000000000000009,5,-1,-0.06,-0.020000000000000018,0
672,2013,1276,1196,4,3,1,0.010000000000000009,-3,226,0,0,2,1,0.0,-0.029999999999999916,0.0,2,-9,-0.03999999999999998,-0.030000000000000027,0
673,2013,1276,1393,4,4,0,-0.040000000000000036,-3,28,4,0,3,3,-0.03999999999999998,-0.029999999999999916,-0.04999999999999999,7,-2,-0.03999999999999998,-0.030000000000000027,0
674,2013,1277,1434,3,14,-11,0.030000000000000027,4,24,-4,0,1,1,0.02999999999999997,0.030000000000000027,0.02999999999999997,-2,3,0.019999999999999962,0.040000000000000036,0
675,2013,1277,1272,3,6,-3,0.13,8,104,2,4,1,2,0.019999999999999962,-0.039999999999999925,0.03999999999999998,4,6,0.0,0.040000000000000036,0
676,2013,1332,1329,12,5,7,-0.010000000000000009,1,29,-1,-1,-2,0,-0.010000000000000009,0.040000000000000036,0.0,0,-1,-0.019999999999999962,-0.020000000000000018,0
677,2013,1332,1387,12,4,8,0.05999999999999994,-3,73,-5,-1,-3,0,0.0,0.0,0.02999999999999997,-2,-5,0.0,-0.010000000000000009,0
678,2013,1387,1308,4,13,-9,-0.12,0,-179,4,-1,3,-2,0.010000000000000009,-0.04999999999999993,-0.019999999999999962,1,4,-0.009999999999999953,0.010000000000000009,0
679,2013,1393,1285,4,13,-9,0.050000000000000044,-1,-254,-8,-2,0,1,0.02999999999999997,0.08999999999999997,0.04999999999999999,-7,5,0.04999999999999999,0.030000000000000027,0
680,2013,1393,1143,4,12,-8,-0.08999999999999997,-4,-296,-2,0,0,0,0.010000000000000009,0.04999999999999993,-0.030000000000000027,-5,4,0.020000000000000018,0.040000000000000036,0
681,2013,1393,1231,4,1,3,0.07999999999999996,9,185,-1,0,1,1,0.04999999999999999,0.05999999999999994,0.07999999999999996,-4,2,0.010000000000000009,0.010000000000000009,0
682,2013,1393,1266,4,3,1,0.0,-2,-200,-4,0,1,0,0.02999999999999997,0.039999999999999925,-0.030000000000000027,-5,2,0.02999999999999997,0.020000000000000018,0
683,2013,1433,1103,5,12,-7,0.050000000000000044,-6,-126,3,1,2,-1,0.0,-0.05999999999999994,-0.019999999999999962,-2,-2,-0.04999999999999999,-0.020000000000000018,0
684,2013,1455,1338,9,8,1,-0.010000000000000009,0,156,-1,3,-2,0,0.03999999999999998,-0.029999999999999916,0.019999999999999962,-1,-5,-0.010000000000000009,-0.020000000000000018,0
685,2013,1455,1211,9,1,8,0.17999999999999994,7,257,-1,1,-1,-2,0.06,0.020000000000000018,0.019999999999999962,-1,-1,-0.020000000000000018,-0.010000000000000009,0
686,2013,1455,1247,9,13,-4,-0.06000000000000005,3,-103,-4,1,-1,-2,0.010000000000000009,0.050000000000000044,0.02999999999999997,0,5,0.06,-0.030000000000000027,0
687,2013,1455,1326,9,2,7,0.030000000000000027,0,78,-2,0,-2,-2,0.010000000000000009,0.0,0.009999999999999953,0,-3,-0.010000000000000009,-0.010000000000000009,0
688,2013,1166,1153,7,10,-3,-0.12,-9,-158,5,-5,0,1,-0.10999999999999999,-0.09999999999999998,-0.09999999999999998,6,-5,-0.019999999999999962,-0.010000000000000009,0
689,2013,1181,1107,2,15,-13,-0.13,-14,-272,-2,-3,3,-1,-0.03999999999999998,0.0,-0.04999999999999999,-3,-5,0.0,0.040000000000000036,0
690,2013,1181,1166,2,7,-5,-0.04999999999999993,-3,6,0,3,2,-1,0.030000000000000027,0.020000000000000018,0.010000000000000009,-3,-2,-0.010000000000000009,0.020000000000000018,0
691,2013,1181,1277,2,3,-1,-0.08999999999999997,-11,-152,1,-1,3,-1,-0.019999999999999962,-0.020000000000000018,-0.06999999999999995,1,-6,-0.019999999999999962,0.010000000000000009,0
692,2013,1195,1207,15,2,13,0.1200000000000001,-8,113,-4,1,-2,-1,0.0,0.010000000000000009,0.02999999999999997,-1,-12,-0.02999999999999997,-0.010000000000000009,0
693,2013,1195,1361,15,7,8,-0.019999999999999907,-4,52,1,-1,-3,-2,-0.030000000000000027,0.010000000000000009,-0.010000000000000009,-2,-6,-0.019999999999999962,0.010000000000000009,0
694,2013,1196,1322,3,14,-11,-0.09000000000000008,6,-443,5,0,3,5,-0.02999999999999997,0.009999999999999898,-0.07,3,19,0.04999999999999999,0.040000000000000036,0
695,2013,1196,1278,3,11,-8,-0.16000000000000003,-3,-376,3,0,2,3,-0.03999999999999998,0.0,-0.04999999999999999,3,8,0.020000000000000018,0.040000000000000036,0
696,2013,1196,1195,3,15,-12,-0.10000000000000009,1,-431,2,-1,3,3,-0.019999999999999962,-0.010000000000000009,-0.04999999999999999,2,14,0.02999999999999997,0.010000000000000009,0
697,2013,1228,1160,7,10,-3,0.020000000000000018,0,34,2,0,2,-3,0.030000000000000027,-0.039999999999999925,0.02999999999999997,0,-2,-0.02999999999999997,-0.020000000000000018,0
698,2013,1231,1241,1,16,-15,-0.22999999999999998,-15,-551,-4,-3,-2,0,-0.07,-0.040000000000000036,-0.07999999999999996,1,2,0.03999999999999998,0.03999999999999998,0
699,2013,1231,1396,1,9,-8,-0.09999999999999998,-8,-430,-2,0,-3,-1,-0.06,-0.010000000000000009,-0.07999999999999996,0,6,0.03999999999999998,0.04999999999999999,0
700,2013,1235,1323,10,7,3,0.06999999999999995,-9,-32,-3,2,-2,-2,0.0,-0.020000000000000018,0.0,-1,-8,-0.010000000000000009,0.010000000000000009,0
701,2013,1242,1443,1,16,-15,-0.2899999999999999,-8,-449,-2,-4,2,2,-0.04999999999999999,-0.04999999999999993,-0.03999999999999998,-4,5,0.07,0.020000000000000018,0
702,2013,1242,1314,1,8,-7,-0.15000000000000002,1,-240,1,2,-1,-2,-0.03999999999999998,-0.05999999999999994,0.0,-2,8,0.06,0.03999999999999998,0
703,2013,1274,1334,2,15,-13,-0.18999999999999995,-3,-246,-3,3,1,4,-0.010000000000000009,0.019999999999999907,0.030000000000000027,-4,5,0.02999999999999997,0.019999999999999962,0
704,2013,1274,1228,2,7,-5,-0.17999999999999994,-1,-199,0,-1,1,4,-0.050000000000000044,0.039999999999999925,-0.03999999999999998,0,5,0.02999999999999997,0.010000000000000009,0
705,2013,1278,1417,11,6,5,0.10999999999999999,6,-19,-1,2,-2,-3,0.020000000000000018,0.039999999999999925,0.010000000000000009,-2,7,0.019999999999999962,-0.020000000000000018,0
706,2013,1279,1458,12,5,7,-0.07999999999999996,-12,-34,-1,1,-2,-3,-0.010000000000000009,-0.050000000000000044,0.0,-4,-12,-0.019999999999999962,-0.020000000000000018,0
707,2013,1314,1437,8,9,-1,-0.10999999999999999,-9,-153,-5,-5,3,5,-0.030000000000000027,0.04999999999999993,-0.02999999999999997,0,-5,-0.019999999999999962,0.020000000000000018,0
708,2013,1326,1233,2,15,-13,-0.18000000000000005,11,-212,0,2,2,2,0.010000000000000009,0.09000000000000008,0.020000000000000018,-2,18,0.06,0.04999999999999999,0
709,2013,1326,1235,2,10,-8,-0.12,10,-97,4,2,3,1,0.010000000000000009,0.040000000000000036,0.020000000000000018,-2,14,0.03999999999999998,-0.010000000000000009,0
710,2013,1326,1112,2,6,-4,-0.010000000000000009,4,-68,0,0,3,1,0.0,0.06000000000000005,0.010000000000000009,-1,6,0.02999999999999997,0.03999999999999998,0
711,2013,1361,1328,7,10,-3,-0.020000000000000018,3,-60,-1,0,0,2,0.010000000000000009,0.07999999999999996,0.010000000000000009,-1,5,0.02999999999999997,0.010000000000000009,0
712,2013,1396,1301,9,8,1,-0.010000000000000009,5,105,1,0,2,-1,0.06,-0.04999999999999993,0.06,-1,2,-0.010000000000000009,-0.06,0
713,2014,1107,1291,16,16,0,-0.06000000000000005,10,-125,1,0,0,1,0.0,-0.010000000000000009,0.0,2,14,0.07,-0.009999999999999953,0
714,2014,1301,1462,12,12,0,0.020000000000000018,2,96,1,2,2,1,0.009999999999999953,0.029999999999999916,0.04999999999999999,0,-2,0.010000000000000009,0.02999999999999997,0
715,2014,1142,1411,16,16,0,0.19000000000000006,13,149,2,2,5,-2,0.06,0.020000000000000018,0.019999999999999962,0,8,0.010000000000000009,0.019999999999999962,0
716,2014,1397,1234,11,11,0,0.0,12,89,2,4,1,0,0.020000000000000018,0.020000000000000018,0.019999999999999962,3,9,0.0,-0.020000000000000018,0
717,2014,1397,1269,11,6,5,0.12,6,-121,-1,3,3,2,0.020000000000000018,-0.029999999999999916,0.019999999999999962,3,9,0.010000000000000009,-0.030000000000000027,0
718,2014,1397,1273,11,14,-3,0.10999999999999999,7,10,-1,3,2,2,0.02999999999999997,0.020000000000000018,0.06,1,6,0.0,-0.030000000000000027,0
719,2014,1163,1386,7,10,-3,-0.030000000000000027,0,-154,1,2,1,-3,0.019999999999999962,-0.12,-0.010000000000000009,-4,3,0.02999999999999997,0.010000000000000009,0
720,2014,1163,1437,7,2,5,0.12,7,85,2,3,0,1,0.010000000000000009,-0.050000000000000044,-0.030000000000000027,-3,3,0.019999999999999962,0.019999999999999962,0
721,2014,1163,1235,7,3,4,0.030000000000000027,11,-1,4,6,-1,-1,0.019999999999999962,-0.07000000000000006,-0.040000000000000036,-5,10,0.019999999999999962,0.010000000000000009,0
722,2014,1163,1277,7,4,3,0.0,4,64,2,5,0,0,0.019999999999999962,-0.07000000000000006,0.0,-2,2,0.010000000000000009,0.0,0
723,2014,1163,1196,7,1,6,0.17999999999999994,-1,138,0,1,0,-2,0.010000000000000009,-0.09999999999999998,-0.020000000000000018,-3,-6,0.010000000000000009,0.0,0
724,2014,1163,1246,7,8,-1,-0.050000000000000044,4,18,5,-1,1,1,0.0,-0.07999999999999996,-0.06,-2,3,0.010000000000000009,-0.010000000000000009,0
725,2014,1173,1326,11,6,5,0.040000000000000036,-4,151,0,-1,-1,-4,-0.019999999999999962,0.009999999999999898,-0.04999999999999999,4,-8,-0.030000000000000027,-0.050000000000000044,0
726,2014,1173,1393,11,3,8,0.14,-5,87,1,-2,-4,-5,-0.02999999999999997,0.019999999999999907,-0.04999999999999999,4,-8,-0.030000000000000027,0.009999999999999953,0
727,2014,1173,1390,11,10,1,-0.05999999999999994,0,-29,0,-2,-1,-2,-0.009999999999999953,0.019999999999999907,-0.010000000000000009,1,1,-0.020000000000000018,0.009999999999999953,0
728,2014,1196,1107,1,16,-15,-0.3799999999999999,-4,-365,0,-2,1,1,-0.020000000000000018,0.08999999999999997,-0.010000000000000009,-2,6,0.019999999999999962,0.019999999999999962,0
729,2014,1196,1338,1,9,-8,-0.19999999999999996,2,-91,1,2,-1,1,0.0,0.04999999999999993,-0.010000000000000009,0,5,0.009999999999999953,0.0,0
730,2014,1196,1417,1,4,-3,-0.17999999999999994,11,-59,2,4,-1,1,0.02999999999999997,0.08999999999999997,0.020000000000000018,2,13,0.02999999999999997,0.019999999999999962,0
731,2014,1196,1173,1,11,-10,-0.24,3,-245,0,0,1,4,0.009999999999999953,0.020000000000000018,0.010000000000000009,-2,10,0.03999999999999998,0.010000000000000009,0
732,2014,1217,1153,12,5,7,-0.040000000000000036,-5,-9,1,-2,0,0,-0.03999999999999998,-0.020000000000000018,-0.04999999999999999,1,-3,-0.019999999999999962,-0.010000000000000009,0
733,2014,1257,1264,4,13,-9,-0.06999999999999995,-5,-483,0,-2,4,5,-0.019999999999999962,0.0,0.0,0,10,0.019999999999999962,0.040000000000000036,0
734,2014,1257,1387,4,5,-1,-0.039999999999999925,-12,-463,-2,-1,2,-2,-0.02999999999999997,0.04999999999999993,-0.04999999999999999,-3,1,0.010000000000000009,0.0,0
735,2014,1276,1459,2,15,-13,-0.17000000000000004,-9,-232,3,-2,1,3,-0.03999999999999998,-0.09999999999999998,-0.030000000000000027,0,-2,0.010000000000000009,0.010000000000000009,0
736,2014,1276,1400,2,7,-5,-0.06000000000000005,0,-163,10,-2,3,5,-0.04999999999999999,-0.09999999999999998,-0.07,4,5,-0.03999999999999998,0.020000000000000018,0
737,2014,1276,1397,2,11,-9,-0.13,-4,-6,7,-2,1,3,-0.03999999999999998,-0.050000000000000044,-0.06,2,-4,-0.030000000000000027,0.020000000000000018,0
738,2014,1277,1174,4,13,-9,-0.020000000000000018,4,-212,1,-7,-2,0,-0.019999999999999962,0.020000000000000018,-0.040000000000000036,-2,10,0.03999999999999998,-0.010000000000000009,0
739,2014,1277,1217,4,12,-8,0.09999999999999998,-2,-9,-2,-3,0,-1,0.0,0.040000000000000036,0.0,1,-4,0.009999999999999953,0.0,0
740,2014,1277,1438,4,1,3,0.05999999999999994,-10,1,-2,-4,-1,-2,-0.019999999999999962,-0.029999999999999916,-0.030000000000000027,-2,-10,-0.020000000000000018,-0.010000000000000009,0
741,2014,1295,1328,12,5,7,-0.07000000000000006,8,-3,6,3,2,1,-0.04999999999999999,0.0,0.030000000000000027,0,8,-0.010000000000000009,-0.03999999999999998,0
742,2014,1332,1140,7,10,-3,-0.04999999999999993,3,-31,6,1,0,-2,0.0,-0.08000000000000007,-0.020000000000000018,-1,3,-0.010000000000000009,0.020000000000000018,0
743,2014,1338,1160,9,8,1,-0.05999999999999994,-2,-245,2,-4,3,-1,-0.020000000000000018,0.010000000000000009,-0.03999999999999998,-1,5,0.020000000000000018,0.02999999999999997,0
744,2014,1361,1308,4,13,-9,-0.13,8,-15,0,4,3,1,0.06,0.029999999999999916,0.019999999999999962,-2,10,0.009999999999999953,0.020000000000000018,0
745,2014,1361,1295,4,12,-8,-0.07999999999999996,6,-122,-4,2,0,2,0.07,0.08999999999999997,0.009999999999999953,-2,10,0.03999999999999998,0.07,0
746,2014,1387,1301,5,12,-7,-0.19000000000000006,0,-211,-1,-2,-2,1,0.020000000000000018,-0.04999999999999993,-0.020000000000000018,-3,8,0.019999999999999962,0.030000000000000027,0
747,2014,1393,1444,3,14,-11,-0.13,4,-151,-1,0,6,3,0.02999999999999997,0.020000000000000018,0.0,-3,9,0.0,-0.03999999999999998,0
748,2014,1400,1113,7,10,-3,-0.039999999999999925,1,62,-5,2,-1,0,0.020000000000000018,0.029999999999999916,0.07,-1,-2,0.019999999999999962,-0.020000000000000018,0
749,2014,1437,1454,2,15,-13,-0.27,-8,-399,-2,-2,2,-1,-0.030000000000000027,0.020000000000000018,-0.02999999999999997,-2,4,0.030000000000000027,-0.02999999999999997,0
750,2014,1458,1110,2,15,-13,-0.16000000000000003,-10,-126,-4,3,5,3,0.02999999999999997,-0.030000000000000027,0.010000000000000009,1,-6,-0.020000000000000018,-0.030000000000000027,0
751,2014,1458,1332,2,7,-5,-0.07000000000000006,8,-45,1,2,3,7,0.009999999999999953,0.030000000000000027,0.020000000000000018,3,10,0.010000000000000009,-0.020000000000000018,0
752,2014,1458,1124,2,6,-4,-0.12,0,-118,5,2,3,3,-0.010000000000000009,-0.06999999999999995,0.010000000000000009,2,4,0.0,0.02999999999999997,0
753,2014,1458,1112,2,1,1,0.08999999999999997,0,211,4,3,2,2,0.009999999999999953,-0.08999999999999997,-0.010000000000000009,2,-6,-0.04999999999999999,-0.030000000000000027,0
754,2014,1112,1451,1,16,-15,-0.27,-2,-402,-5,-3,2,2,0.0,0.08999999999999997,0.030000000000000027,-3,10,0.06,0.020000000000000018,0
755,2014,1112,1211,1,8,-7,-0.06000000000000005,2,-135,-3,-1,1,2,0.020000000000000018,0.05999999999999994,0.030000000000000027,0,6,0.010000000000000009,0.010000000000000009,0
756,2014,1112,1361,1,4,-3,-0.010000000000000009,-5,-181,-1,-6,-1,0,-0.03999999999999998,0.010000000000000009,-0.019999999999999962,2,-1,0.020000000000000018,0.0,0
757,2014,1124,1304,6,11,-5,-0.06000000000000005,-6,-112,-5,-5,-1,3,-0.020000000000000018,0.04999999999999993,-0.03999999999999998,-1,-4,-0.010000000000000009,-0.04999999999999999,0
758,2014,1124,1166,6,3,3,0.12,6,222,-5,3,-2,0,0.04999999999999999,0.07999999999999996,0.03999999999999998,-5,-1,-0.010000000000000009,-0.02999999999999997,0
759,2014,1166,1418,3,14,-11,-0.14,0,-288,5,-4,4,4,-0.03999999999999998,-0.08999999999999997,-0.04999999999999999,5,9,0.030000000000000027,-0.010000000000000009,0
760,2014,1211,1329,8,9,-1,-0.17999999999999994,5,-1,1,-1,-1,1,-0.02999999999999997,0.010000000000000009,-0.020000000000000018,2,5,0.019999999999999962,0.0,0
761,2014,1235,1300,3,14,-11,0.04999999999999993,-10,106,-4,-4,1,3,-0.019999999999999962,0.040000000000000036,-0.019999999999999962,3,-14,-0.02999999999999997,-0.040000000000000036,0
762,2014,1235,1314,3,6,-3,-0.07000000000000006,-6,-64,1,-3,2,3,-0.009999999999999953,-0.05999999999999994,-0.009999999999999953,4,-4,0.0,-0.030000000000000027,0
763,2014,1242,1184,2,15,-13,-0.020000000000000018,-2,-133,-10,-1,-3,0,-0.020000000000000018,0.040000000000000036,0.040000000000000036,-2,1,0.07,0.0,0
764,2014,1246,1243,8,9,-1,-0.07999999999999996,-6,-187,-3,4,0,2,-0.010000000000000009,-0.020000000000000018,0.0,-2,-1,0.009999999999999953,-0.030000000000000027,0
765,2014,1246,1455,8,1,7,0.29000000000000004,-1,182,-2,2,-2,-3,0.010000000000000009,0.04999999999999993,0.019999999999999962,0,-7,-0.010000000000000009,-0.010000000000000009,0
766,2014,1246,1257,8,4,4,0.14,7,404,-2,4,-2,0,0.019999999999999962,-0.020000000000000018,0.03999999999999998,3,-6,-0.010000000000000009,-0.030000000000000027,0
767,2014,1246,1276,8,2,6,0.050000000000000044,-1,-17,-8,3,-3,-5,0.02999999999999997,0.07999999999999996,0.06,-4,-1,0.03999999999999998,0.0,0
768,2014,1246,1458,8,2,6,0.08000000000000007,-2,-19,-6,1,-4,-5,0.010000000000000009,0.05999999999999994,0.03999999999999998,-3,-2,0.02999999999999997,0.020000000000000018,0
769,2014,1272,1203,8,9,-1,0.040000000000000036,-3,2,0,-3,0,0,-0.009999999999999953,0.0,0.02999999999999997,-2,-4,-0.030000000000000027,0.0,0
770,2014,1273,1181,14,3,11,0.020000000000000018,1,91,-2,-1,-3,0,-0.009999999999999953,0.0,0.0,0,0,0.040000000000000036,0.0,0
771,2014,1314,1344,6,11,-5,-0.039999999999999925,-3,-107,-3,-2,-1,-3,-0.030000000000000027,0.15000000000000002,0.009999999999999953,-2,0,0.030000000000000027,0.020000000000000018,0
772,2014,1372,1433,12,5,7,-0.17999999999999994,-1,-53,6,-3,2,-1,-0.040000000000000036,-0.039999999999999925,0.0,5,1,-0.030000000000000027,-0.04999999999999999,0
773,2014,1390,1307,10,7,3,0.17999999999999994,1,112,3,4,-1,-2,0.0,0.030000000000000027,-0.02999999999999997,1,-2,-0.02999999999999997,-0.009999999999999953,0
774,2014,1390,1242,10,2,8,0.08999999999999997,6,141,3,4,2,3,0.03999999999999998,0.010000000000000009,-0.020000000000000018,2,2,0.0,0.010000000000000009,0
775,2014,1417,1409,4,13,-9,-0.12,-8,-187,0,-5,1,4,-0.04999999999999999,-0.06999999999999995,-0.06,-2,-3,-0.02999999999999997,0.0,0
776,2014,1417,1372,4,12,-8,0.17999999999999994,-6,21,-3,-1,0,3,-0.02999999999999997,-0.040000000000000036,-0.040000000000000036,-2,-7,0.030000000000000027,0.0,0
777,2014,1438,1157,1,16,-15,-0.21999999999999997,5,-317,5,-4,4,3,-0.020000000000000018,0.029999999999999916,-0.03999999999999998,0,14,0.020000000000000018,0.0,0
778,2014,1438,1272,1,8,-7,-0.10999999999999999,11,-155,3,4,3,2,0.019999999999999962,-0.010000000000000009,-0.019999999999999962,4,15,0.06,-0.010000000000000009,0
779,2014,1455,1142,1,16,-15,-0.63,-12,-579,-3,-2,-2,2,-0.06,-0.040000000000000036,-0.009999999999999953,-3,5,0.04999999999999999,0.030000000000000027,0
780,2015,1214,1264,16,16,0,0.10999999999999999,2,104,-5,3,0,1,0.020000000000000018,0.039999999999999925,0.040000000000000036,0,-1,0.030000000000000027,-0.020000000000000018,0
781,2015,1279,1140,11,11,0,0.08999999999999997,9,121,2,4,0,1,0.030000000000000027,-0.010000000000000009,0.03999999999999998,0,5,0.03999999999999998,-0.019999999999999962,0
782,2015,1173,1129,11,11,0,-0.020000000000000018,1,36,1,-2,-1,2,-0.010000000000000009,0.04999999999999993,0.040000000000000036,-1,0,0.0,-0.010000000000000009,0
783,2015,1173,1344,11,6,5,-0.08999999999999997,2,-85,5,1,0,3,-0.020000000000000018,0.029999999999999916,-0.03999999999999998,2,5,0.0,0.010000000000000009,0
